,,,,범죄도시3,mOllQjn,3.0,"여기 빌런으론 이제 최홍만 정도는 나와줘야
위협감이 느껴질 듯."
,,,,범죄도시3,mOllQjn,2.5,분명 똑같은 형식의 반복인데도 한결같이 무서운 마동석.
,,,,범죄도시3,mOllQjn,2.0,존윅이 이제 4편인데..
,,,,범죄도시3,mOllQjn,3.0,"1편: 알싸한 마라 맛 🔥
2편: 든든한 국밥 맛 🍲
3편: 엔간한 초밥 맛 🍣
• 과감히 이준혁과 아오키 무네타카 중 한 명만 선택했으면 좋았을 것 같다.
• 동료들을 전면 교체한 건, 좋지 않은 선택인 것 같다. 처참할 정도의 타율.
• 박지환과 고규필을 추후에 한 자리에서 볼 생각을 하니 벌써부터 웃음이 터질 것 같다."
,,,,귀공자,mdj2A2r,0.0,"박훈정의 가장 큰 문제는 오리지널리티가 전혀 없다는 것이다. 데뷔작 '혈투'부터 후쿠모토 노부유키의 만화책 '고백'을 대놓고 표절을 했다

아니 세상에 어떤 모지리가 자신의 입봉작 부터 표절을 할까 싶지만 박훈정은 깡도 좋게 무단표절을 했다

그것도 모잘라서 '무간도'와 '흑사회'의 중요 설정을 한국식으로 비벼서 만든게 '신세계'다.

그 이후에도 기타노 다케시 감독의 영화들을 베껴서 짜집기 수준으로 만든게 '낙원의 밤'이다

이외에도 그가 연출한 모든 영화들 '마녀', '대호', 'VIP' 또한 수많은 영화와 소설에서 대놓고 레퍼런스를 가져왔다

김지운 감독을 좋아하지는 않지만 그럼에도 그는 창작자로써의 최소한의 양심을 지키고 있다고 생각한다

그가 매번 새로운 장르 영화(공포,웨스턴.느와르)를 찍을 때 마다, 기존의 장르적 관습을 차용하지만 그 안에서 장르적인 이해를 보여줄려고 애쓴 흔적이 뭍어난다

그러나 데뷔작부터 패기좋게 표절을 일삼은 박훈정은 그딴거 없다 새로운 차기작을 찍을 때마다 다른 영화들의 설정을 티가 안나게끔, 도둑질하는 실력만 늘고 있다 어느새바늘도둑이 소도둑이 되어 버렸다

쿠엔틴 타란티노는 수많은 영화에서 레퍼런스를 가져와서 자기만의 스타일로 재창조를 했지만 박훈정 감독은 조선 스타일로 걍 무단표절을 일삼고 있다

이딴 놈이 영화감독을 하고 있다. 한국영화의 현주소라고 봐도 무방할듯. 영화계의 유희열같은 존재다. 박훈정이 찍은 영화에 유희열이 음악을 맡았으면 좋겠다"
,,,,귀공자,mdj2A2r,1.5,"목적을 밝히지 않고 무자비하게 주인공을 쫓는 귀공자, 이외에 어떠한 목적으로 인해 주인공을 쫓는 캐릭터들은 오로지 장르물에 치중하기 위한 단순한 서사를 취한다.

여기에서 영화의 단점이 발생하기 시작한다. 단순한 서사, 매력이 없는 서사임에도 불구하고 영화의 호흡이 생각보다 너무나 느리다. 불필요한 장면들이 군데군데 보여 몰입을 방해하는 요소로 작용된다."
,,,,귀공자,mdj2A2r,4.5,"김선호의 못된 미소를 마주한 순간부터 난 이 영화에 빠져들었던 것 같다.

이제 알겠다. 박훈정 감독은 하나에 꽂히면 그것만 실행한다. 그는 각성한 주인공이 (무조건 후반부 하이라이트 액션신에서 각성해야 함) 홀로 다수의 조직원들에 맞서 싸우는 것을 좋아하게 됐으며, 전투 도중 필요 이상으로 피칠갑을 하게 된 섬뜩한 모습, 푸른 새벽빛에 반사되는 고요한 숲의 향기라든지 일상에서는 온화한 미소를 짓다가도 전투만 시작되면 정색을 하는 주인공까지. 이 말고도 많다. 이제는 칼과 총을 사용하는 액션신은 필수 요소이며, 무조건 잔인해야 한다. 인간의 살을 깊이 파고드는 피비린내는 <신세계>때부터 지금까지 한 편도 빠짐없이 계속되고 있다. 이제, 그의 영화는 뻔하다. 다 보인다. 어떻게 전개되고, 어떤 상황이 펼쳐질지 다 보인다.

""개인적인 감정은 없어. 우린 프로고, 이건 비즈니스.""

영화는 분명 내가 예상한 것과 크게 다름이 없었고 영화의 맛도 '늘 먹던 맛'이었지만 난 이상하리만큼 이 영화를 재밌게 보았다. 박훈정 감독은 영화의 정교한 서사나 극강의 재미로 승부를 보는 스타일이 아니었다. 특유의 짙은 여운과 영화가 끝나고 되새김질하게 되는 부분들이 영화가 계속해서 생각나게 만들고, 이런 점들이 시간이 지나도 그의 영화가 다시 보고 싶고, 앞으로의 영화를 계속해서 보게 만들 수 있는 큰 매력이었다. 소재는 어디선가 본 듯한, 그리 튀지 않는 것이었지만 각본이나 분위기 연출만큼은 독특한 색깔을 띠고 있는 작품이었다.

""지그재그로 뛰어요. 그래야 총알 맞을 확률이 적어요.""

아무리 생각해도 영화가, 되게 매력적이었다. 해가 희미하게 뜨기 시작할 즈음의 새벽에, 홀로 울창한 숲을 보며, 담배 한 개비를 태우며, 들숨에 담배의 일산화탄소와 숲의 피톤치드를 곁들이며 이 영화를 보면 진짜 그게 천국일 것 같다는 생각이 들었다. 거기에 빨대 꽂고 병코카콜라에, 벤츠 타고 창문 열고, 어디 가지도 않으면서 맞춤정장까지 입고 있으면 금상첨화. 극한으로 몰입할 수 있는 환경을 관객 스스로가 조성할 수 있고, 선택할 수 있다면 그것이야말로 즐길 요소가 많은 영화라고 생각한다.

[이 영화의 명장면 📽️]

1. 광기의 추격전

살다 살다 이런 추격전은 또 처음 본다. 비 내리던 어둠의 추격전에서 비가 그치고 하늘이 갠 상황에서 맑은 추격이 재개된다. 보통 상황이었으면, 적당히 추격당하는 자와, 추격자의 묘한 유대감이 생성되기 마련인데 정말 미친 듯이 질주해대는 둘의 뜀박질에 무심코 '그냥 좀 잡혀줬으면'하는 염원이 들었다. '살고자 하는 욕구'와, '무조건 잡아낼 거라는 확신'이 제대로 붙는 장면. 피멍투성이 된 채로 살고 싶다고 발버둥치는 것과, 미소를 지으며 온갖 멋을 부리는 것. 그리고 어둠의 긴장감을 포기하고 밝은 대낮에 벌어지는 숨막히는 추격전, 육탄전에서 우위를 점하는 추격당하는 자. 늘 자신만의 틀 안에서 모든 것을 행했던 박훈정 감독이 이 장면만큼은 추격전의 클리셰를 완전히 박살내버렸다.

""적당히 하시지 정말. 내 차 저거 어떻게 할 거야.""

2. 피칠갑의 프로

'이 상황을 어떻게 헤쳐나갈까' 매력적인 주인공이 위험에 처하는 상황은 항상 두렵다. 이 걱정은 <존 윅> 시리즈에서도 똑같이 느꼈다. 칼이 아닌 수많은 총구들이 그를 겨누고 있을 때의 긴장감. 도무지 탈출구란 보이지 않는 시점에, 박훈정 감독은 '이 때다 싶어' 관객들에게 '스트레스 해소' 시간을 준다. 느슨한 후방을 노리는 적의 움직임까지 신경쓰는 귀공자의 전투 디테일이 좋았고, 두 번 다시는 일어날 수 없게 확인 사살까지 (한 번 타격해도 될 걸 굳이 위험을 감수하면서까지 확실하게 처리)하는 모습이 정말 프로 같았다. 피칠갑은 역시나 이번 작품에서도 빠지지 않는다.

""삥 뜯기는 게 낫지 않겠어? 죽는 것보다는.“

정말 다 좋았지만 종반부의 여백이 너무 필요 이상으로 많지 않았나 싶고, 진중했던 영화의 전체적 분위기가 엔딩 부분에서 너무 익살스럽게 변하는 것도 마음에 들지를 않았다.

배우들의 연기도, 영화의 분위기도, 내 취향과 너무 잘 맞아서
아마 당분간은 이 영화의 여운에서 쉽게 벗어나지 못 할 것 같다
또 지인들에게 ""나 프로잖아~"" 이러면서 허세를 부리고 다닐
내 모습에
벌써부터 진절머리 난다"
,,,,귀공자,mdj2A2r,1.5,<신세계>는 그저 뽀록이었다는 것을 다시 한번 확인시켜 준다
,,,,귀공자,mdj2A2r,0.0,이 형 진짜 귀공자랑 영어대사에 진심이네
,,,,귀공자,mdj2A2r,0.0,“그렇게 웃지마!” - 더 글로리 시즌2 중에서.
,,,,귀공자,mdj2A2r,3.5,"개인적으론 <존윅4>를 볼때 귀공자의 분위기를 내면서
쎈척만 오지게하고 정작 액션이 없었던 빌 스카스가드의
케릭터가 너무 아쉬웠는데, 김선호의 케릭터가 그 아쉬움을
조금은 채워주네 ㅎ

곱게자란 부잣집 도련님처럼 생겨가지고 스스럼없이 악당들을
죽이거나, 고통스러워 하는 상대를 보며 순박해보이는 미소를
지을때의 분위기가 양면적인 느낌이었음.

기존의 무겁던 박훈정식 느와르에 코믹요소가 포함된,
전체적으로 많이 무겁지 않은 분위기의 영화여서 색달랐다.
근데 나쁘지가 않네??

허당끼가 있지만 실력은 뛰어난 해결사인 김선호의 케릭터도
만화주인공 같고 좋았다. 배우의 분위기와 페이스가 잘 어울리는 느낌이어서 스크린 데뷔로는 강렬한 느낌.

신인배우인 강태주 역시 좋았는데, 의외로 대사보단 도망씬이
많아 약간 아쉽기도 ㅎㅎ

전체적으론 후반부의 액션씬이 조금만 합이 더 느껴지는
연출이었으면 어땠을까 하는 마음도 든다.

박훈정 감독의 영화는 전반적으로 잘 맞았어서 몰입해서
재밌게 봤음. 호불호는 좀 갈릴 것 같다.

*생각보다 덜 잔인함.
왜 청불이지… 15세여도 괜찮을것 같은데 ㅎ"
,,,,귀공자,mdj2A2r,2.0,"특유의 허세와 겉멋으로 똘똘 뭉친 세계가 조화로워 보이질 않는다. 🔫

230614 롯데시네마 회원시사에서"
,,,,2022 영탁 단독 콘서트: 탁쇼,m5ZlGaV,5.0,플래시를 이겨버린 남자 그 이름 영탁
,,,,2022 영탁 단독 콘서트: 탁쇼,m5ZlGaV,5.0,진짜 개귀엽따...흑흑 최고였던 두시간
,,,,2022 영탁 단독 콘서트: 탁쇼,m5ZlGaV,5.0,개봉일에 보고 왔어요. 탁쇼의 추억을 되새길 수 있게 해주는 소중한 시간!
,,,,2022 영탁 단독 콘서트: 탁쇼,m5ZlGaV,5.0,감동과환희
,,,,2022 영탁 단독 콘서트: 탁쇼,m5ZlGaV,5.0,영화탁쇼 정말 감동적이에요!
,,,,2022 영탁 단독 콘서트: 탁쇼,m5ZlGaV,5.0,영탁이란 장르의 지상최대의쇼 탁쇼2도 기대됨
,,,,2022 영탁 단독 콘서트: 탁쇼,m5ZlGaV,5.0,영탁은 영탁
,,,,2022 영탁 단독 콘서트: 탁쇼,m5ZlGaV,5.0,갬동
,,,,여름날 우리,m5DPoj7,3.5,"연애의 행복한 결말은 결혼이 아니다.
결혼은 인생 2막 시작이지 결말이 아니니까.
누군가와 함께 했던 시간을 후회하지 않는 것.
연애에 이보다 더 좋은 결말이 있겠나."
,,,,여름날 우리,m5DPoj7,3.0,"나는 생각하지 않는 곳에 존재한다 - 자크 라캉

어느 평온한 날일 것이다. 한 연인은 영원성이 담보되지 않은 날들을 이야기한다. 그 두 사람은 누구나가 될 수 있다. 이 여름이 끝나지 않았으면 좋겠어. 그래 맞아.라던가. 우리 나중에 첫째 이름은 뭘로 할까 둘째는? 같은. 현실 조건 자격 같은 것이 끼어있지 않은 밀어들을 보통의 평범한 연인들은 나누고 또 나눈다.

나는 생각한다. 고로 존재한다를 라캉이 어떤 식의 위안, 혹은 통찰을 주기 위해 문장을 바꿨는지 정확히 알지 못한다. 대신에 '나는 사랑한다. 고로 존재한다'를 라캉식으로 바꾸면 이렇게 될 것이다. 존재하지 않는다고 생각한 곳에도 사랑이 있다. 고로 내가 없는 곳에도 사랑이 존재한다. 이 순간이 끝나지 않았으면 좋겠어.라고 말하던 날, 그날의 스케치. 그 사랑은 결국 물성을 띄고 어딘가에 존재하게 되었다. 두 사람이 없는 곳에서도.

사유와 사랑의 개념이 비슷한 맥락으로 이해될 수 있을 것 같아 적어둔다. 물론 이 영화와 라캉에 대한 굉장한 오독 일 수 있다."
,,,,여름날 우리,m5DPoj7,3.0,"원작과 비교하면서 보면 흥미로운데
서로 장단점을 주고받는 모양새
원작 이상으로 주인공 캐미가 돋보인다
순진유치한 부분이 존재하지만
이 영화의 장점역시 뚜렷하다
.
원작보다 중심인물의 이야기에 집중한다
모난 돌을 깎아내듯 주변이야기를 쳐내고 청춘영화의 청량함을 부각시킨점이
내겐 더 장점으로 느껴졌다
.
연출방향에 알맞은 주인공 캐스팅도 한몫했다"
,,,,여름날 우리,m5DPoj7,4.5,"리메이크 원작을 알고 있으나 뻔한 결말일걸 알면서도 또 본다.
뻔한 슬픔을 알고 있으면서도 또 본다.
헤어질 걸 알면서도 또 본다.
역린같이 마음에 남은 그 사람이 또 기억나버린다.
시간이 약이랬는데... 그거 다 뻥이다.
계속 떠오르고 또 떠오른다. 마치 어제같이..
대만감성 가득히 품은 중국짝퉁인데..요건 괜찮다.
요것만큼은 괜찮게 만들었네.. 좀 못만들지..
ㅠㅠ
#21.10.2 (1173)"
,,,,여름날 우리,m5DPoj7,3.0,"여생을 전부 네게 빚졌다는 무거운 노랜 못 불러. 하지만 네 이름 하나로 물든 그 시절은, 그래. 빚을 졌지. 남은 인생 이 색 저 색 조금씩 배어 탁해져도 그 시절은 네 거 맞아. 거긴 너만 사니까. 파란 물빛 그대로 찰랑이며 웃지, 네가."
,,,,여름날 우리,m5DPoj7,4.0,유치하다고 생각하다 어... 엄청 울었다...😭
,,,,여름날 우리,m5DPoj7,2.0,예전 대만영화의 정취가 느껴진다
,,,,여름날 우리,m5DPoj7,4.0,성공한 (것 처럼 보이는) 리메이크 작품이다. 연인이거나 인연이거나 자신의 인생을 뒤흔들 사람을 한 명이라도 만났다면 행복한 인생이 아닌가? 주인공들이 모두 예쁘다.
엘리멘탈,mOPVwYV,3.5,네 빛이 일렁일 때 정말 좋더라,,,,
엘리멘탈,mOPVwYV,3.5,"착하려고 화에 갇힌 겁쟁이 장녀가, 고백도 눈물도 안 참고 같이 춤출 용감한 울보를 만난다? 예외 없지 이건. '지가 뭘 안다고. 웃겨 정말.' 루트, 사랑의 공식 되겠습니다. 디쇽. 보글보글 쉬이 식지 않는 여행을 하렴. 뜨겁게 너를 축복해.",,,,
엘리멘탈,mOPVwYV,3.5,"수채화 같기도 하면서 살아 숨쉬는 동화.

가슴 따뜻한 이야기, 완성도 높은 비주얼과 의미 있는 메시지, 남녀노소를 사로잡는 유머가 존재한다. 때문에 영화의 전반적인 분위기와 성격이 굉장히 차분하면서도 아기자기하며, 어린이의 눈높이에 맞춰져 있는 듯 하지만 분명한 건 이 작품 역시 어른들을 위한 동화라는 것.",,,,
엘리멘탈,mOPVwYV,3.5,개념의 시각화와 공간적 상상력에서 창의성이 빛난다.,,,,
엘리멘탈,mOPVwYV,3.5,찐 파도타기 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,,,
엘리멘탈,mOPVwYV,5.0,사랑은 원래 유치하다...,,,,
엘리멘탈,mOPVwYV,4.5,"#디즈니100주년

서로 다른 우리들에게, 다르다는 건 이렇게나 아름다울 수 있다고 말해주는 디즈니.

”영원한 빛은 없으니 보고 있을 때 만끽하란 거야.“

우리는 각자 태어난 곳도, 태어나면서 경험했던 것도, 잘하는 것도, 못하는 것도, 느낄 수 있는 감정까지, 전부 다르다. 그런데 우리는 어렸을 때부터 ‘다른 무언가’를 가지고 있는 사람들을 보며 ’틀리다‘는 생각을 하곤 했고 그 과정에서 편협한 시각이 생기게 되었다. 앰버도 마찬가지였다. 다른 종족과의 사랑은 불가능하다고 여겼고, 그 종족이 자신을 해칠 수도 있다는 생각을 하고 살았다. 그러나 그랬던 그녀는, 사랑하는 누군가로 인해 서서히 변화하며 잡기 두려웠던 손을 마침내 잡아버리고 깍지까지 끼는 건 물론, 다른 종족에게 눈물을 흘리며 사랑한다고까지 말한다. 이렇게 우리는 서로 다르고, 합쳐질 수 없을 것 같지만 알고 보면 손도 잡을 수 있고, 안을 수도 있으며, 사랑한다고 말할 수 있다.

”내가 그랬지? 넌 특별하다고.“

앰버는 꿈이 없었다. 하고 싶은 것 없이 그저 살아가고만 있었다. 자신이 하고 있는 일이 ’하고 싶었던 일‘이라고 착각까지 하면서. 어떠한 꿈 없이 지내는 하루는 공허했다. 그 공허함을, 웨이드가 채워준다. 하고 싶은 걸 찾게 해주었고, 결여되어있던 자신감과 자존감을 드높여준다. 자신의 능력이 카운터 일밖에 없다고 한 말을 듣고 ’겸손‘이라 칭해주고, 꺼진 불씨처럼 힘없던 그녀에겐 ’아름답다‘고 말해준다. 디즈니의 사랑은 이런 식이었다. 힘들 때 힘이 되어주고, 의심될 땐 확신을 심어주고, 꿈이 없을 땐 꿈이 생기게 해주는. 마치 웨이드가 현실에서 방황하고 있는 수많은 현대인들을 어루만져주는 것만 같았다.

”최선을 다하고 있잖아. 그 모습이 훨씬 더 아름다워.“

앰버는 착각하고 있었다. 아버지의 꿈은 그 가게가 아니라, 그 가게를 운영하며 활짝 웃고 있을 앰버였다. 설령 그 가게가 그의 꿈이었다고 해도, 하고 싶은 걸 하지 못 하며 평생을 시무룩해 있을 딸의 모습을 보고 결코 행복하지 않았을 것이다. 디즈니가 이렇게까지 많은 소재를 들고 온 적은 없었던 거 같은데, ’사랑‘, ’종족‘, ’꿈‘, ’가족‘까지. 그만 울고 싶은데 계속 내 마음을 쿡쿡 찔러대니까 눈물을 멈출 수가 없었다. 중반부터는 눈물이 패시브였을 정도.

”내가 뭘 하고 싶은지 생각해본 적 없어. 그게 아무 의미없다는 걸 알고 있었던 것 같아.“

[이 영화의 명장면 📽️]

1. 칼의 데이트

고개를 떨구고 있는 앨리에게 위로가 되어준 건, 바로 ‘함께 모험을 갈 수 있다는 희망’이었다. 하지만 저금통은 계속해서 박살나고 시간은 겉잡을 수 없이 흘러갔다. 둘은 분명 모험을 떠나기로 했지만, 앨리는 그 약속을 지키지 못 했다. 그렇게 한참이 지나도, 아직까지 그 약속을 잊지 않고 매순간 지키려고 노력하는 칼의 모습이 너무나도 감동적이었다. 늙은 채로 가만히 서있는 것보다, 또 다른 모험을 떠나기라도 하는 듯 잔뜩 신이 나있는 칼의 모습이 무척이나 반가웠을 앨리였다.

“속상해하지 마, 앨리. 우리 둘에게 새로운 모험이 될 거야. 약속할게. 나한텐 언제나 당신뿐이야.“

2. 다르다는 아름다움 (비비스테리아)

꼭 보고 싶었던 , 자신만 보지 못 했던 꽃. 자신이 하고 싶은 일을 ‘하고 싶다’고 쉽게 말하지 못 하는 앰버에게 웨이드가 이 꽃을 보여준다. 정말 아름다웠다. 비비스테리아가 아니라, 성질이 다른 두 손을 부여잡고 행복을 느끼고 있는 둘의 사랑이 너무나도 아름다웠다. 서로 달라서 잡지 못 한다는 걸 알아도, 그럼에도 잡아보고 싶은, 둘이라면 다른 종족끼리의 사랑도 가능하다는 걸 증명할 거라  믿어 의심치 않았다.

”이건 남이 정한 거잖아, 왜 남이 정한 대로 살아야 해.“

3. 같이 있는 공간

겁이 나서 하지 못 했던 말. 하고 싶었지만 왠지 해서는 안 될 것 같았던 말. 그 말을 언제나 진심이고 자신에게 없는 것을 가르쳐준 웨이드 앞에서 처음으로 해본다. 그녀는 웨이드의 ‘마음의 소리를 듣는 능력’을 동경하고 있었다. 그녀와 정반대에 있던 그에게 끌리는 것은 이상한 게 아니었다. 그 능력은 너무나도 아름답고 훌륭한 능력이었으며, 웨이드는 지금 열 때문에 뜨거워지고 있음에도 앰버 안의 빛을 칭찬할 정도로 따뜻한 물이었으니까.

“네 빛이 일렁일 때 정말 좋더라.”

이 영화는
꾸지 못 했던 꿈을 꿀 수 있는 기회를 주고
무엇이 진정 가족을 위한 길인지 알려주며
서로 다른 우리지만 손을 잡고 사랑할 수 있다고 말해주고 있다

우리는 너무나도 다른 듯 했지만
그뿐이었다

꿈을 꾸고
가족이 있으며
사랑하는 걸 좋아한다

불 같았던 그녀와
그랬던 그녀를 조금은 식게 해주던 그처럼

“우리가 만나면 안 되는 이유는 백 가지가 넘어. 그런데 우리가 만날 수 이유가 한 가지 정도는 있는 것 같아.”",,,,
엘리멘탈,mOPVwYV,3.5,"닉과 주디 이후 가장 러블리한 커플의 이야기.
디쇽! 영원한 빛은 없으니 빛날 때 만끽하자.
영화가 끝나고 나면 이렇게 항상 마음 한쪽에
작은 불꽃 하나를 틔워주는 픽사가 너무 좋다.",,,,
,,,,인디아나 존스: 운명의 다이얼,md71bBW,0.0,예고편 보고 심장이 뛰는 30대 아저씨가 80대 해리슨 포드 뛰는 모습에 심장을 걱정하고 있음
,,,,인디아나 존스: 운명의 다이얼,md71bBW,0.0,이거...진짜 나오나?????..🤔
,,,,인디아나 존스: 운명의 다이얼,md71bBW,3.5,"고대 유물을 발견할 때마다 그렇게나 기쁜 미소를 지었던 사람이, 이제는

”이건 모험이 아니야. 그 시절은 끝났어.“

라고 말하며 지나버린 시간에 위축되어 있었다. 모험을 즐겼던, 가족을 사랑했던 그에게 남은 것은 하나도 없었고, 살아가고 있는 삶에 계속해서 남아야 할 이유 또한 잃어가고 있었다. 그래서인지 이번 작품은 ‘강력하고 날렵한’ 존스가 아니라, 나이든 그가 어떤 태도로 최후의 삶에 임하고 있는지에 초점이 맞추어져 있었다. 이 시리즈의 최고 강점 중 하나였던 ‘존스 자체의 파괴력’을 영화적 재미에서 과감하게 제외시킨 것이었다. 아쉽게도 결과는 그리 좋지 않아 보인다. 앞서 개봉한 네 편 전부에서 일관되게 느꼈던 쾌감과 박진감을 느끼지 못 해 어딘가 텅 빈 듯한 아쉬운 느낌이 들었기 때문이다.

”난 마법은 믿지 않아. 하지만 살면서 본 건 있지. 깨달은 게 있어. 중요한 건 믿고 안 믿고가 아니라 믿음의 크기라는걸.“

시리즈 중 스케일은 가장 컸지만 아이러니하게도 가장 지루했다. ‘자연스럽게’ 등장하곤 했던 인디아나 존스의 상징과도 같은 장면들이 이 영화에선 ‘억지로’ 끼워넣어진 듯한 느낌을 받았고 볼거리는 더욱 풍성해졌지만 디테일에 집착하던 스필버그와는 달리, 숲의 울창함만 중요시 여기다가 미처 나무 한 그루 한 그루의 아름다움은 담아내지 못 한 연출이 안타까웠다. 특히 바닷속으로 들어가기 전까지의 서사는 ‘모험의 일부‘가 아니라 ’절정까지 가기 위한 어쩔 수 없는 단계‘처럼 다가왔다. 모험극인 만큼 몰입이 수월해야 하고 극강의 재미를 이끌어야 한다고 생각하는데 그 점이 원활하지 못 했기에 이런 지루함이 생성되지 않았나 싶다.

”칼리의 피 억지로 마셔봤어? 난 흑마법 고문도 당해봤고 총도 아홉 번이나 맞았어.“

[이 영화의 명장면 📽️]

1. 오프닝

항상 오프닝에 가장 큰 공을 들이는 시리즈답게 오프닝만큼은 이번 작품이 가장 좋았던 것 같다. 특히 ‘백발의 존스’를 기대하고 있던 시점에서 그리워하던 과거의 모습을 보게 되니 너무나도 반가웠다. 여전히 강력한 주먹과 그 동안 존스를 추억하고 있던 수많은 관객들에게 선물을 해주고 있는 듯한 그의 늙지 않은 모습. 이 장면만으로 8~90년대 할리우드의 향수를 느낄 수 있게 해주는, 이 작품의 최고 강점이었다.

“난 못 가.”

“그럼 거기서 푹 쉬다 오게?”

2. 말 타는 존스

이제 그가 타고 있던 지프차는 황야도, 사막도 달리지 않지만 도심 곳곳을 누빌 수 있는 말이 있었다. ’아니, 말이 지하도까지 들어가?‘와 같은 색다른 볼거리를 제공해주고 한계가 있는 존스의 속도를 기발하게 보완했다고 생각한 장면. 그의 말타는 실력은 예전에 비해 전혀 녹슬지 않았고, 비록 적의 차량에 홀로 뛰어들어 주먹질 몇 방으로 그 차를 탈취해버리는 장면은 없지만, ’도심에서 말을 타고 달리는 존스’의 모습도 정말 신선하게 재미있었다. 전략적으로 발전한 적을 손쉽게 따돌리고 지하철 창문으로 그들을 약올리기라도 하는 듯 빤히 쳐다보는 그의 눈빛이 다 했다.

”지하철이 더 빨라서요.“

3. 아르키메데스

굉장히 독특한 전개였던 만큼 이해되지 않는 부분들이 많았지만 로마제국의 전쟁을 눈앞에서 보고 감탄을 금치 못 하는 존스의 태도가 인상적이었다. 자신이 한평생 연구해온 걸 직접 볼 때의 행복과 감격. 그 누구보다 고대의 흔적을 탐험하고 그것을 조사하는 과정을 즐겼던 그에게 있어 지금 이 현장은 꿈만 같았을 것이다. 심지어는 현재로 돌아가지 않고 이 곳에 있겠다고까지 말한다. 현재에 얼마나 남아 있는 것이 없더라면, 그리고 지금 있는 이 곳이 얼마나 좋았으면.

“난 이 장면을 위해 평생을 연구해왔어. 난 여기 남을래.”

우리에게 줬던 즐거움과 재미, 그리고 부모님과 함께 극장에서 봤던 추억, ‘이렇게나 영화가 재밌을 수가 있구나’를 알려준 그 때 그 시절의 인디아나 존스, 그는 분명 우리 마음 속에 영원히 남을 것이다. 그런데,

”당신은 여기 남아야 해요.”

“누구를 위해?”

라고 말하는 그의 모습에 조금은 놀랐다. 아직도, 그 곳에 남고 싶었다고 말하는 그의 마음이 가늠이 되지 않았다.

하지만,

그가 잊고 있었던 게 있었다.

그의 아픈 곳을
따뜻하게 어루만져주던,
어리광을 받아주던,
그가 돌아오기를
누구보다도 바랐던 사람

메리엘을 위해
그를 기억하는 우리들을 위해

“모험은 이제 안 해요, 박사님.”

“그래도 재미있었잖아.”

-<인디아나 존스> 중에서-"
,,,,인디아나 존스: 운명의 다이얼,md71bBW,3.0,세월의 흔적이 자아내는 뭉클함과 아쉬움.
,,,,인디아나 존스: 운명의 다이얼,md71bBW,3.0,"마음은 가까이, 몸은 멀리"
,,,,인디아나 존스: 운명의 다이얼,md71bBW,4.0,"전반적으로 놀라운 복귀이자 회향!
과거로 돌아간 기분이 드는 건 나뿐인가?
-
시작부터 시간을 되돌려 풋풋한 인디를 등장시킨 CG 기술에 놀라 입을 다물지 못하다가 향수 어린 플롯과 음악, 유머에 푹 빠졌다.
-
2023-06-28(수) 020 CGV 명동 씨네라이브러리 4관 세진과 문화의날 할잉"
,,,,인디아나 존스: 운명의 다이얼,md71bBW,3.0,"Good : 잘 가요, 인디 박사님, 대중문화 아이콘에게 정중히 예우를 다하다.
Caution : 캐슬린 케네디는 도대체 왜 맨날 감독에게 다 떠넘기는 걸까?

논란에 휩싸일 때마다 맨골드가 앞장서서 영화를 변호했다.《운명의 다이얼》을 총괄·제작한 캐슬린 케네디는 뭘 하고 있는지 모르겠다. 스타워즈 시퀄 3부작도 제작 지침 없이 감독들에게 일임해서 다 말아먹더니 이번에도 마찬가지다.

해리슨 포드와 존 윌리암스의 마지막 투혼을 이토록 방향성이 없고, 안전한 복제품을 만들려고 하는 건지 이해가 안 간다. 모든 속편은 전편의 과거를 수용하고 새로운 미래를 도약해야 한다. 이 영화는 앞으로 나아가자면서 과거의 인기와 영광에 지나치게 기대고 있다. 이런 책임자 아래에 일개 고용감독과 작가들이 뭘 할 수 있을까 그런 생각이 들었다."
,,,,인디아나 존스: 운명의 다이얼,md71bBW,4.0,"해리슨 포드(80세)
매즈 미켈슨(57세)
안토니오 반데라스(62세)
존 리스데이비스(79세)
최고의 노인학대 영화 (기대된다는뜻)

6.28 용아맥 관람
막둥이 매즈 너무 귀엽네요"
